all1699	2.14	1.63	0.00
alr1700	1.50	1.39	0.77
all1701	0.00	0.00	0.00
all1702	2.08	1.63	1.16
all1703	2.16	1.76	1.14
all1704	2.69	0.00	0.00
alr1705	0.00	0.00	0.00
alr1706	0.00	2.09	0.00
all1707	2.19	2.53	1.81
all1708	5.92	4.40	0.00
alr1709	2.37	4.09	0.00
all1710	0.00	0.00	0.00
all1711	0.00	3.46	0.00
alr1712	3.96	4.70	0.00
alr1713	11.88	19.17	4.90
asr1714	13.74	3.42	4.49
alr1715	0.00	0.00	0.00
all1716	0.00	0.00	0.00
all1717	2.46	2.24	1.93
alr1718	0.00	0.40	0.00
all1719	0.00	1.89	0.00
asl1720	2.10	1.68	0.00
alr1721	2.85	3.47	1.40
alr1722	1.97	1.92	1.78
all1723	1.64	1.37	0.97
all1724	2.96	4.71	0.00
all1725	0.00	1.59	0.00
alr1727	1.68	1.67	1.45
alr1728	0.00	3.81	0.00
all1729	2.82	5.16	0.00
all1730	0.00	0.00	0.00
all1731	3.16	3.89	0.00
all1732	1.86	1.68	1.44
alr1733	0.00	0.00	0.00
asr1734	13.26	25.73	0.00
asl1735	0.00	0.00	0.00
all1736	0.00	0.00	0.00
all1737	1.23	0.00	0.00
all1738	3.04	3.52	1.42
asl1739	0.00	4.83	0.00
alr1740	3.34	3.02	0.00
all1741	0.00	0.00	0.00
alr1742	1.08	1.71	1.27
all1743	0.80	0.73	0.95
alr1744	0.81	0.79	0.00
all1745	2.28	1.75	1.58
alr1746	1.54	1.53	0.00
all1747	2.48	3.85	1.79
all1748	3.64	4.00	1.90
asl1749	2.17	2.18	1.40
all1750	1.66	1.27	1.04
all1751	1.18	1.03	1.23
alr1752	0.00	0.00	0.00
alr1753	1.42	1.10	1.64
all1754	0.00	0.00	0.00
all1755	2.87	2.57	0.00
all1756	2.16	2.29	0.00
all1757	4.12	0.00	4.67
all1758	2.15	1.88	2.25
all1759	1.48	1.30	1.19
all1760	1.19	0.93	1.18
all1761	1.17	0.68	1.03
all1762	3.23	3.12	1.75
all1763	1.77	1.53	1.35
all1764	2.03	1.69	1.38
all1765	1.73	2.21	1.30
all1766	1.12	1.44	2.22
all1767	1.79	1.57	0.00
all1768	1.68	1.23	1.98
all1769	2.30	2.13	0.00
all1770	0.00	0.00	0.00
all1771	0.00	0.00	0.00
all1772	2.60	2.81	0.00
asl1773	0.00	0.00	0.00
all1774	0.00	3.24	0.00
asr1775	0.00	2.30	0.00
all1776	2.14	2.44	1.15
asl1777	1.42	0.00	0.00
asl1778	4.45	10.58	4.69
alr1779	0.00	0.00	0.00
all1780	0.00	0.00	0.00
all1781	0.00	0.00	0.00
all1782	0.00	1.80	0.00
all1783	1.78	2.01	1.19
all1784	0.00	0.00	0.00
alr1785	0.00	0.00	0.00
alr1786	1.63	2.23	1.45
all1787	1.76	1.81	1.02
alr1788	1.96	0.00	3.17
asl1789	0.00	0.00	0.00
alr1790	0.00	2.61	0.00
alr1791	1.19	2.51	0.00
alr1792	4.05	4.14	0.00
alr1793	0.00	2.38	0.00
alr1794	1.76	2.65	0.00
asl1795	0.00	0.00	0.00
alr1796	0.00	0.00	0.00
all1797	1.11	1.59	0.79
alr1798	1.77	1.66	1.48
alr1799	0.00	10.00	0.00
all1800	1.57	2.01	1.61
asr1801	0.00	0.00	0.00
all1802	0.00	0.00	0.00
alr1803	0.00	1.40	0.00
all1804	0.00	1.55	0.00
alr1805	1.78	1.84	0.00
all1806	0.00	0.00	0.00
all1807	1.22	1.23	1.49
alr1808	0.00	0.00	0.00
alr1809	1.98	2.72	0.00
alr1810	1.53	2.27	1.78
all1811	0.00	0.00	0.00
all1812	0.00	7.76	0.00
all1813	0.00	4.47	0.00
all1814	1.17	5.99	2.55
alr1815	0.00	0.00	0.00
all1816	0.00	0.00	0.00
asr1817	0.00	0.00	0.00
asr1818	0.00	1.63	0.00
alr1819	0.98	0.68	0.00
all1820	0.00	0.00	0.00
alr1821	0.00	1.38	0.00
alr1822	0.00	0.00	0.00
all1823	0.00	1.04	0.00
asl1824	0.00	0.00	0.00
asl1825	0.00	1.60	1.56
all1826	1.20	0.98	1.18
alr1827	1.31	1.48	1.28
asr1828	1.72	2.69	1.30
all1829	0.00	0.00	0.00
all1830	1.79	2.68	2.02
all1831	0.00	1.52	0.00
alr1832	1.12	0.85	0.97
alr1833	0.99	0.72	1.06
alr1834	1.97	2.00	1.03
all1835	1.71	3.13	0.98
asr1836	1.52	1.79	1.38
all1837	2.26	1.14	1.13
all1838	1.73	1.20	1.00
asl1839	0.00	1.60	0.00
asl1840	1.99	1.26	0.00
all1841	1.78	1.22	1.64
all1842	2.06	1.60	2.07
all1843	1.95	1.11	1.44
all1844	1.77	1.55	1.62
alr1845	1.63	1.63	1.75
all1846	0.00	2.04	0.00
all1847	2.13	1.50	1.29
all1848	0.00	0.00	0.00
all1849	0.00	0.00	0.00
alr1850	0.00	0.91	0.00
alr1851	1.58	2.04	1.43
alr1852	0.00	0.00	0.00
alr1854	1.28	1.74	1.83
alr1855	0.00	0.00	0.00
alr1856	0.00	0.00	0.00
asr1857	1.79	1.96	1.85
alr1858	2.41	2.45	0.00
alr1859	0.00	3.18	0.00
alr1860	2.69	3.24	1.48
all1861	2.34	2.31	1.37
all1862	2.81	5.63	0.00
all1863	1.14	0.00	0.00
all1864	2.11	2.24	2.82
all1865	2.31	0.00	0.00
all1866	4.71	4.98	0.78
alr1867	1.90	2.44	0.00
alr1868	2.55	3.68	1.07
alr1869	0.00	0.00	0.00
alr1870	0.00	1.64	0.00
all1871	4.74	5.40	0.46
all1872	3.48	3.60	0.53
all1873	2.75	2.72	0.37
alr1874	0.00	0.00	0.00
all1875	1.37	1.36	0.87
all1876	1.69	2.21	1.15
alr1877	3.71	2.16	0.00
alr1878	0.73	0.57	1.36
alr1879	0.88	0.81	1.28
all1880	0.00	2.36	0.00
all1881	0.00	0.00	0.00
all1882	2.12	0.00	0.00
alr1883	1.17	0.97	1.23
all1884	2.06	1.64	2.20
alr1885	0.00	0.00	0.00
all1886	2.22	1.96	2.01
all1887	2.15	1.41	1.99
all1888	0.00	0.00	0.00
all1889	0.00	0.00	0.00
alr1890	0.72	0.75	1.23
alr1891	1.71	0.62	0.00
alr1892	0.00	2.50	0.00
all1893	0.00	4.19	1.96
alr1894	1.20	0.89	1.32
all1895	1.44	1.39	1.49
alr1896	0.49	1.12	1.29
all1897	0.43	0.39	0.89
asl1898	0.00	0.00	0.00
asr1899	2.74	1.78	1.09
alr1900	1.89	1.47	0.94
alr1901	0.00	1.41	0.00
all1902	3.00	2.47	2.28
alr1903	2.30	2.19	0.00
all1904	0.00	0.00	0.00
alr1905	2.04	1.56	0.74
alr1906	1.17	1.26	0.46
asr1907	3.62	5.18	0.00
all1908	1.95	2.52	1.25
alr1909	1.31	1.38	1.75
alr1910	0.00	2.04	0.00
alr1911	0.00	0.00	0.00
alr1912	0.87	1.56	0.00
alr1913	0.00	0.00	0.00
all1914	0.00	0.00	0.00
asr1915	0.00	3.05	0.00
all1916	2.36	0.00	0.00
alr1917	0.00	1.51	0.00
alr1918	0.00	3.08	0.00
all1919	2.20	2.73	0.00
alr1920	2.43	2.78	1.37
alr1921	1.81	2.93	1.76
asl1922	0.00	0.00	0.00
alr1923	0.00	3.41	0.00
alr1924	0.99	1.06	1.37
alr1925	0.00	0.00	0.00
alr1926	0.00	0.00	0.00
alr1927	0.00	0.00	0.00
alr1928	1.99	3.55	0.00
alr1929	0.00	1.16	0.00
asl1930	0.00	0.00	0.00
all1931	0.00	0.00	0.00
all1932	0.00	0.00	0.00
asl1933	1.61	1.91	1.01
asl1938	2.11	2.77	2.04
all1939	1.72	1.38	0.73
all1940	1.47	2.03	0.84
alr1941	1.17	1.44	1.34
alr1942	0.00	0.00	0.00
all1943	3.46	3.43	1.63
all1944	2.22	1.76	1.69
asr1945	1.96	1.85	1.08
alr1946	2.53	2.10	0.00
all1947	0.00	4.76	0.00
all1948	4.63	3.51	0.00
all1949	4.02	4.45	1.28
all1950	4.28	5.41	0.00
all1951	3.66	3.73	0.00
alr1952	1.47	1.25	0.91
asr1953	1.12	1.20	1.21
alr1954	1.18	1.55	1.78
asr1955	1.36	1.22	2.11
alr1956	1.58	1.49	0.97
alr1957	1.93	1.31	1.28
all1958	1.99	1.91	0.00
alr1959	0.00	0.00	0.00
alr1960	0.85	0.99	0.00
alr1961	1.41	1.59	1.68
asl1962	0.00	2.31	0.00
alr1963	1.64	2.58	0.00
all1964	0.00	2.58	0.00
alr1965	0.00	0.00	0.00
alr1966	0.00	1.44	1.82
alr1967	0.00	0.00	0.00
alr1968	1.86	2.08	2.83
all1969	0.00	0.00	0.00
all1970	0.00	0.00	0.00
all1971	1.18	1.59	1.83
all1972	1.64	1.83	0.96
all1973	0.00	0.00	0.00
all1974	0.00	0.00	0.00
all1975	0.00	0.00	0.00
alr1976	0.00	0.00	0.00
alr1977	0.00	0.00	0.00
alr1978	0.00	2.29	0.00
alr1979	1.42	1.99	1.92
all1980	1.51	1.70	0.97
all1981	0.00	0.00	0.00
alr1982	1.56	1.30	1.62
all1983	0.00	0.00	0.00
all1984	3.86	3.50	1.13
all1985	1.01	1.08	1.69
all1986	1.21	1.40	0.00
all1987	2.76	3.14	1.25
all1988	3.11	3.81	0.92
all1989	2.68	2.35	1.79
all1990	0.00	0.00	0.00
all1991	1.84	2.34	1.97
asl1992	1.58	3.33	1.59
asl1994	0.00	0.00	0.00
all1995	2.54	3.02	1.73
all1996	3.06	3.20	1.14
alr1997	0.00	0.00	0.00
alr1998	1.81	0.00	0.00
alr1999	1.68	1.71	0.00
all2000	3.23	2.29	0.00
alr2001	1.73	1.84	1.56
all2002	4.98	3.64	3.59
all2003	4.33	4.26	2.82
all2004	10.86	9.48	0.00
all2005	11.02	9.52	5.06
all2006	5.82	9.87	4.57
all2007	1.92	2.92	2.52
all2008	1.71	1.73	0.00
alr2009	1.34	1.10	0.00
alr2010	1.28	1.16	1.09
all2011	0.00	0.00	0.00
all2012	0.00	5.35	0.00
all2013	3.50	4.14	0.00
alr2014	1.34	1.36	1.74
alr2015	1.68	0.00	0.00
asr2016	0.00	2.99	0.00
all2017	4.11	4.00	2.68
alr2018	2.70	3.07	0.00
alr2019	0.00	0.00	0.00
all2020	0.00	0.00	0.00
all2021	7.73	0.00	0.00
all2022	0.00	0.00	0.00
all2023	0.00	0.00	9.18
asl2024	2.16	1.97	0.00
all2025	0.00	0.00	0.00
all2026	0.00	0.00	0.00
all2027	2.98	3.59	1.31
asl2028	0.00	0.00	0.00
all2029	0.00	0.00	0.00
all2030	0.00	0.00	0.00
all2031	0.00	0.00	0.00
all2032	0.00	0.00	0.00
all2033	0.00	0.00	0.00
all2034	0.00	0.00	0.00
all2035	0.00	0.00	0.00
asr2036	0.00	0.00	0.00
all2037	0.00	159.36	0.00
all2038	0.00	19.96	0.00
all2039	2.47	2.24	1.10
all2040	0.00	2.08	0.00
asr2041	0.00	0.00	0.00
alr2042	1.23	1.46	2.16
alr2043	0.00	0.00	0.00
alr2044	0.00	0.00	0.00
alr2045	0.00	1.28	0.00
alr2046	1.99	1.77	1.88
asl2047	2.99	3.28	1.32
alr2048	1.93	2.27	0.00
alr2049	1.26	1.36	1.65
all2050	2.88	2.70	0.86
alr2051	2.07	1.08	0.00
asl2052	60.03	78.73	7.03
all2053	0.00	0.00	2.22
alr2054	2.13	2.13	0.00
alr2055	1.02	1.46	1.45
all2056	2.73	2.87	1.87
alr2057	1.63	1.19	1.02
all2058	0.00	1.39	0.00
all2059	0.00	8.61	0.00
alr2060	1.65	1.99	0.50
asl2061	0.62	1.34	1.29
all2062	2.20	2.37	1.83
all2063	1.28	1.38	1.71
alr2064	0.00	1.73	0.00
all2065	1.23	1.33	1.48
all2066	2.25	2.60	1.64
all2068	0.00	0.00	0.00
all2069	0.00	1.98	0.00
all2070	0.00	5.20	0.00
alr2071	0.00	2.08	1.33
all2072	0.80	0.72	1.10
alr2073	0.91	0.87	0.68
alr2074	1.11	1.42	1.19
alr2075	2.04	1.84	1.50
alr2076	7.14	8.78	1.42
all2077	1.70	1.79	1.81
asl2078	0.00	0.00	0.00
alr2079	0.00	0.00	0.00
all2080	0.91	1.13	1.74
alr2081	0.00	2.27	0.00
alr2082	2.37	1.91	0.00
alr2083	1.31	1.28	1.60
all2084	0.00	0.00	0.00
all2085	0.00	1.23	0.00
all2086	1.86	3.24	1.64
alr2087	0.84	1.43	4.03
all2088	2.24	2.18	0.00
all2089	1.99	1.47	1.19
alr2090	0.00	0.00	1.65
all2091	1.93	1.58	0.00
alr2092	1.74	2.15	0.00
alr2093	0.00	0.00	0.00
all2094	1.60	1.51	1.65
all2095	0.00	0.00	0.00
all2096	2.14	2.41	1.18
all2097	0.00	2.25	0.00
all2098	0.00	0.00	0.00
all2099	3.89	6.65	2.02
asl2100	2.42	2.20	1.02
asl2101	2.40	2.66	1.87
all2102	0.00	2.70	0.00
all2103	0.00	2.06	0.00
alr2104	1.17	1.38	1.19
all2105	1.77	1.36	2.12
alr2106	1.86	0.00	0.00
all2107	1.14	1.13	1.00
all2108	1.03	1.52	1.37
all2109	1.76	2.30	0.00
all2110	1.12	1.09	0.88
alr2111	0.00	1.57	1.13
alr2112	0.00	1.59	0.00
all2113	0.00	0.00	0.00
alr2114	0.00	0.00	0.00
all2115	1.57	1.78	1.50
all2116	1.39	0.00	0.00
alr2117	0.00	5.65	0.00
alr2118	0.00	0.00	0.00
alr2119	1.74	1.98	0.00
asr2120	0.00	0.00	0.00
all2121	0.00	2.23	0.00
alr2122	0.00	0.00	0.00
alr2123	0.00	0.00	0.00
all2124	0.00	0.00	0.00
alr2125	0.00	1.44	0.00
all2126	0.00	0.00	0.00
all2127	2.47	0.00	0.00
all2128	2.16	3.33	1.79
all2129	0.00	0.00	0.00
alr2130	0.00	0.00	0.00
alr2131	0.00	0.00	0.00
alr2132	0.00	0.00	0.00
all2133	2.42	1.22	1.68
all2134	2.20	1.45	2.24
asr2135	0.00	0.00	0.00
alr2136	0.00	1.90	0.00
alr2137	0.00	0.00	0.00
alr2138	0.00	36.62	0.00
alr2139	1.49	1.63	0.00
alr2140	0.00	0.00	0.00
alr2141	0.00	0.00	0.00
alr2142	0.00	0.00	0.00
alr2143	0.00	0.00	0.00
alr2144	0.00	0.00	0.00
all2145	2.08	2.55	0.00
all2146	0.00	1.50	0.00
all2147	0.00	0.54	0.00
all2148	0.00	0.00	0.00
all2149	0.00	0.00	0.00
asl2150	0.00	0.00	0.00
asl2151	1.48	2.20	1.64
all2152	0.00	5.33	0.00
alr2153	0.00	0.00	0.00
alr2154	0.00	0.00	0.00
asr2155	0.00	0.00	0.00
all2156	0.00	0.00	0.00
all2157	0.00	0.00	0.00
all2158	0.00	0.00	0.00
all2159	0.00	0.00	0.00
asr2160	0.00	2.54	0.00
all2161	0.00	0.00	0.00
all2162	2.39	0.00	0.00
all2163	2.33	2.56	0.87
all2164	0.00	2.58	0.91
all2165	0.00	0.00	0.00
all2166	2.35	1.77	0.00
all2167	0.00	0.00	0.00
alr2168	0.00	0.00	0.00
alr2169	1.97	1.42	1.92
all2170	1.55	1.22	1.40
all2171	0.00	0.00	0.00
asr2172	2.14	1.44	0.00
alr2173	2.92	2.27	0.00
alr2174	1.87	3.36	1.33
alr2175	0.00	0.00	0.00
alr2176	0.00	0.00	0.00
all2177	1.57	1.74	2.17
alr2178	0.00	3.80	0.00
alr2179	0.00	0.00	0.00
all2180	0.00	3.97	0.00
asl2181	0.00	0.00	0.00
asl2182	0.00	0.00	0.00
all2183	0.00	0.00	0.00
alr2184	0.00	0.00	0.00
alr2185	0.00	0.00	0.00
alr2186	0.00	0.00	0.00
alr2187	0.00	0.00	0.00
alr2188	2.09	0.00	0.00
alr2189	0.00	5.51	0.00
alr2190	0.00	0.00	0.00
alr2191	0.00	2.13	0.00
all2192	0.00	0.00	0.00
all2193	2.24	1.98	0.00
asl2194	1.53	1.50	1.17
asl2195	2.89	2.95	1.06
all2196	2.18	2.60	0.00
asl2197	2.16	2.18	1.31
all2198	0.00	3.38	0.00
asl2199	0.00	0.00	0.00
all2200	2.30	2.12	1.11
alr2201	0.00	0.00	0.00
alr2202	0.00	3.43	0.00
alr2203	0.00	0.00	0.00
alr2204	0.00	0.00	0.00
alr2205	0.00	0.00	0.00
asr2206	0.00	0.00	0.00
alr2207	1.67	0.00	0.00
alr2208	0.00	0.00	0.00
alr2209	0.00	0.00	0.00
alr2210	0.00	0.00	0.00
alr2211	0.00	0.00	0.00
alr2212	0.00	0.00	0.00
alr2213	0.00	0.00	0.00
alr2214	0.00	6.24	0.00
alr2215	0.00	0.00	0.00
all2216	0.00	0.00	0.00
all2217	0.00	0.00	0.00
all2218	0.00	0.00	0.00
all2219	0.00	0.00	0.00
all2220	0.00	0.00	0.00
all2221	0.00	0.00	0.00
all2222	0.00	0.00	0.00
all2223	0.00	0.00	0.00
all2224	1.63	1.96	1.22
all2225	1.62	0.00	0.00
alr2226	0.00	0.00	0.00
all2227	0.00	0.00	0.00
all2228	0.00	0.00	0.00
all2229	0.00	0.00	0.00
all2230	0.00	0.00	0.00
alr2231	0.00	0.00	0.00
all2232	0.00	0.00	0.00
alr2233	0.00	0.00	0.00
alr2234	0.00	0.00	0.00
all2235	0.00	0.00	0.00
all2236	0.00	0.00	0.00
all2237	0.00	0.00	0.00
all2238	1.51	2.07	3.02
all2239	0.00	0.00	0.00
alr2240	0.00	0.00	0.00
alr2241	0.00	2.13	0.00
alr2242	0.00	0.00	0.00
all2243	0.00	0.00	0.00
all2244	0.00	0.00	0.00
all2245	0.00	0.00	0.00
alr2246	0.00	2.49	0.00
all2247	0.00	0.00	0.00
all2248	0.00	0.00	0.00
all2249	0.00	0.00	0.00
all2250	0.00	0.00	0.00
all2251	2.63	0.00	0.00
all2252	0.00	6.79	0.00
asl2254	0.00	1.53	0.00
asr2255	0.00	0.00	0.00
alr2256	0.00	0.00	0.00
alr2257	0.00	0.00	0.00
alr2258	0.00	0.00	0.00
alr2259	0.00	0.00	0.00
all2260	2.17	3.14	0.00
alr2261	0.00	0.84	0.00
all2262	1.64	1.88	1.34
all2263	1.49	1.98	0.00
alr2264	0.00	0.00	0.00
alr2265	1.46	1.70	1.70
alr2266	0.00	0.00	0.00
all2267	0.00	0.00	0.00
alr2268	1.09	1.19	1.12
alr2269	1.10	0.92	0.70
alr2270	1.23	1.15	1.09
alr2271	1.19	1.29	1.27
alr2272	1.26	1.32	1.01
asr2273	2.90	3.41	0.00
alr2274	1.70	1.35	1.27
all2275	1.72	1.76	1.22
alr2276	0.00	2.27	0.00
all2277	3.12	2.55	0.00
alr2278	0.00	0.00	0.00
alr2279	0.00	0.00	0.00
alr2280	0.00	0.00	0.00
all2281	0.00	0.00	0.00
all2282	0.00	0.00	0.00
all2283	0.00	2.14	0.00
all2284	0.00	0.00	0.00
all2285	0.00	0.00	0.00
all2286	0.00	0.00	0.00
all2287	0.00	1.22	0.00
all2288	0.00	0.00	0.00
all2289	0.00	1.61	0.00
all2290	0.00	0.00	0.00
all2291	0.00	0.00	0.00
all2292	0.00	0.00	0.00
all2293	0.00	0.00	0.00
alr2294	0.00	0.00	0.00
alr2295	0.00	0.00	0.00
alr2296	0.00	1.98	1.41
all2297	0.00	0.00	0.00
alr2298	1.73	2.45	0.00
asl2299	0.00	3.48	4.71
alr2300	0.00	0.00	0.00
asl2301	0.00	14.02	1.31
all2302	3.71	0.00	0.00
all2303	0.97	1.60	1.14
alr2304	2.19	2.17	1.22
alr2305	2.74	2.65	0.00
alr2306	2.74	3.56	1.62
alr2307	1.77	0.00	0.00
alr2308	1.98	2.01	1.10
alr2309	2.28	2.11	1.20
alr2310	1.81	2.61	1.59
alr2311	1.11	1.12	1.34
alr2312	2.04	1.88	0.00
alr2313	1.96	2.56	0.85
all2314	2.42	2.94	2.00
all2315	0.72	0.91	1.37
all2316	0.00	1.68	0.00
all2317	0.00	0.00	0.00
all2318	1.66	2.04	0.00
all2319	1.42	1.69	1.13
all2320	2.03	2.23	1.64
alr2321	1.16	1.48	0.98
alr2322	1.65	1.82	1.72
alr2323	0.00	0.00	0.00
alr2324	0.00	3.72	0.00
alr2325	0.00	0.00	0.00
alr2326	1.47	0.00	0.00
all2327	0.93	0.86	1.08
alr2328	1.68	1.44	1.49
asl2329	0.35	0.48	0.38
asr2330	2.44	1.25	0.00
alr2331	0.00	0.00	0.00
asl2332	1.33	4.84	1.27
all2333	1.95	0.00	0.00
all2334	0.00	0.00	0.00
alr2335	1.70	1.54	1.73
alr2336	1.79	1.78	1.90
asl2337	0.00	0.00	0.00
alr2338	2.58	2.95	1.26
alr2339	2.26	3.69	1.52
all2340	1.36	1.44	1.60
all2341	0.94	0.99	1.54
all2342	1.69	1.54	1.06
all2343	2.63	2.24	1.28
all2344	1.59	1.92	0.00
alr2345	0.00	0.00	0.00
alr2346	0.73	0.54	0.58
all2347	0.00	0.00	0.00
asr2348	1.39	1.81	1.19
all2349	1.26	1.47	0.00
alr2350	1.04	0.64	0.97
alr2351	1.56	1.18	1.13
all2352	1.94	1.73	1.24
asl2353	1.60	1.72	0.97
asl2354	3.35	3.21	2.81
alr2355	4.87	7.30	3.48
all2356	1.42	1.35	0.79
all2357	1.33	2.02	1.83
all2358	1.88	2.43	1.33
alr2359	1.24	1.24	1.29
asl2360	1.64	1.74	1.36
alr2361	1.58	1.38	0.76
asl2362	0.00	1.38	1.78
alr2363	1.96	2.31	2.97
all2364	2.54	2.41	1.15
asr2365	0.00	2.03	0.00
alr2366	1.23	1.43	0.00
all2367	1.13	1.71	1.20
all2368	1.36	2.24	1.17
asr2369	0.00	0.00	0.00
asl2370	0.00	0.00	0.00
all2371	0.00	0.00	3.06
alr2372	1.89	2.10	1.52
alr2373	1.58	1.29	1.21
alr2374	1.80	2.03	1.26
all2375	1.31	1.28	0.88
alr2376	1.92	1.69	0.00
alr2377	1.86	2.55	1.34
asr2378	1.71	2.06	1.09
all2379	0.00	0.00	0.00
asl2380	0.00	0.00	0.00
all2381	1.90	2.01	1.29
all2382	0.00	1.45	0.00
asl2383	0.00	2.45	0.00
all2384	1.79	1.87	1.75
alr2385	1.57	1.35	0.87
alr2386	1.47	1.27	1.20
asr2387	1.63	1.84	1.27
asr2388	1.80	1.78	1.21
asr2389	0.00	0.00	0.00
all2390	0.00	2.21	0.00
all2391	1.42	1.37	1.66
alr2392	0.00	5.65	0.00
alr2393	1.93	1.67	1.45
alr2394	2.22	2.13	2.22
all2395	2.55	4.20	0.00
all2396	1.87	1.18	1.46
asl2397	0.00	0.00	0.00
alr2398	2.77	0.00	0.00
all2399	2.92	2.73	1.00
asl2400	0.00	2.96	0.00
asl2401	4.22	3.80	0.00
all2402	3.52	3.56	1.12
asl2403	2.65	3.32	1.31
alr2404	2.70	1.49	1.10
alr2405	0.50	4.38	1.33
alr2406	0.00	3.20	1.46
alr2407	0.00	0.00	0.00
alr2408	3.05	2.04	0.00
all2409	0.00	0.00	0.00
all2410	0.00	0.00	0.00
alr2411	0.00	3.99	0.00
alr2412	1.47	1.51	0.85
all2413	0.00	0.00	0.00
alr2414	1.85	2.09	1.26
all2415	1.54	1.48	0.94
all2416	0.00	0.00	0.00
asl2417	0.00	0.00	0.00
alr2418	1.39	1.09	1.33
all2419	2.73	0.00	0.00
asl2420	0.00	3.90	1.21
all2421	0.00	0.00	0.00
all2422	0.00	0.00	0.00
all2423	0.00	0.00	0.00
all2424	2.28	3.89	1.41
all2425	1.96	2.48	1.38
alr2426	0.00	3.14	0.00
asr2427	1.79	2.51	0.76
alr2428	1.44	1.31	1.42
alr2429	2.52	2.64	0.00
all2430	2.20	2.16	0.00
alr2431	0.91	0.76	1.19
alr2432	1.47	1.66	1.13
alr2433	0.00	1.69	0.00
alr2434	0.00	4.31	0.00
asl2435	1.80	1.85	2.01
all2436	1.15	1.35	1.99
asl2437	1.88	1.31	1.45
all2438	2.19	1.68	0.00
all2439	0.00	1.63	0.00
alr2440	0.93	1.66	1.18
all2441	0.00	1.92	0.00
all2442	0.00	0.00	0.00
all2443	1.74	1.21	0.00
all2444	0.00	0.00	0.00
alr2445	1.30	1.19	1.56
alr2446	1.64	1.40	1.48
alr2447	1.44	1.25	1.10
asr2448	1.62	1.58	1.09
alr2449	0.00	2.17	1.93
alr2450	1.12	0.85	0.93
asl2451	0.00	2.08	0.00
all2452	0.82	0.64	1.54
all2453	0.68	0.51	0.61
alr2454	1.66	1.95	1.16
asl2455	0.00	0.00	0.00
all2456	0.00	0.00	0.00
all2457	2.39	2.09	0.66
alr2458	2.44	3.39	0.00
all2459	0.00	1.89	0.00
all2460	1.94	2.66	0.00
all2461	2.50	2.42	0.00
alr2462	1.59	2.50	0.00
alr2463	2.66	51.11	0.00
alr2464	1.74	6.82	1.63
alr2465	1.04	1.06	0.00
all2466	0.00	0.00	0.00
alr2467	2.34	2.60	1.27
asr2468	1.93	2.72	0.98
asl2469	0.85	0.99	1.68
all2470	1.86	2.68	2.58
alr2471	2.29	2.11	0.00
alr2472	2.65	3.16	1.33
all2473	1.67	1.84	0.00
asr2474	1.52	1.33	1.99
alr2475	1.35	1.22	1.42
alr2476	0.00	0.00	0.00
all2477	1.99	1.89	0.00
alr2478	3.68	11.78	2.22
alr2479	2.02	3.06	1.78
all2480	1.54	5.30	2.32
alr2481	0.00	0.00	0.00
alr2482	3.83	3.47	0.00
alr2483	3.42	4.99	0.00
alr2484	3.04	5.52	2.02
alr2485	3.89	4.01	0.00
alr2486	0.76	1.25	1.52
all2487	1.59	2.02	1.02
alr2488	0.00	0.00	0.00
alr2489	0.95	0.74	0.94
asl2490	2.63	3.17	0.00
all2491	1.59	4.17	1.09
alr2492	1.00	1.06	0.51
alr2493	0.91	1.12	0.79
alr2494	0.94	0.97	0.50
alr2495	1.05	1.15	0.62
alr2496	1.65	2.07	0.00
all2497	1.65	2.04	1.49
all2498	1.43	1.79	1.24
asr2499	0.00	0.00	0.00
all2500	2.24	2.54	1.13
all2501	0.88	0.89	1.28
alr2502	1.82	1.34	1.34
alr2503	1.80	1.93	2.18
asr2504	1.55	0.00	0.00
alr2505	3.60	2.63	1.35
all2506	0.00	0.00	0.00
all2507	1.26	1.12	0.98
all2508	1.80	1.68	0.00
all2509	2.60	3.25	0.00
alr2510	2.49	2.46	1.60
all2511	1.85	1.80	1.79
all2512	0.00	0.00	0.00
asr2513	4.70	9.56	19.08
alr2514	0.00	121.72	14.76
alr2515	0.00	18.96	8.90
alr2516	0.00	14.52	0.00
alr2517	0.00	8.71	0.00
alr2518	0.00	5.93	8.85
asl2519	0.00	0.00	0.00
alr2520	0.00	0.00	14.47
all2521	1.63	2.61	2.59
alr2522	0.00	1.46	11.16
asr2523	1.76	55.48	2.51
alr2524	0.00	0.00	0.00
alr2525	2.93	5.90	4.81
alr2526	0.00	5.57	0.00
alr2527	2.80	3.45	5.11
all2528	0.00	0.00	0.00
all2529	0.00	0.00	0.00
asl2530	0.00	0.00	0.00
all2531	0.00	0.00	0.00
alr2532	0.00	0.00	0.00
all2533	1.56	1.61	1.47
asl2534	1.50	1.14	0.00
alr2535	1.31	1.39	1.65
alr2536	1.72	1.97	2.23
alr2537	1.64	1.38	1.31
alr2538	1.62	1.79	1.83
alr2539	0.00	2.26	0.00
asl2540	0.00	0.00	0.00
alr2541	0.00	2.40	0.00
alr2542	1.38	1.36	1.24
alr2543	0.00	2.63	1.46
all2544	1.22	0.90	1.05
all2545	1.15	0.81	0.81
all2546	1.49	1.77	1.17
all2547	1.37	1.46	1.19
all2548	1.97	3.42	0.00
all2549	2.76	2.45	0.00
all2550	0.00	0.00	1.58
asl2551	1.58	2.10	1.30
asl2552	1.69	2.27	1.05
asl2553	0.00	0.00	0.00
