slr0633	1.14	1.10	1.02	1.12
slr0630	1.59	1.18	0.99	0.97
slr0628	1.13	1.70	1.56	1.28
slr0626	1.78	1.28	0.98	1.09
slr0625	1.29	1.29	1.37	1.15
slr0624	1.07	0.92	0.85	1.03
slr0623	0.43	0.60	0.89	0.75
slr0619	1.27	1.51	1.06	1.15
slr0618	1.31	1.59	1.37	0.89
slr0617	1.09	1.43	1.40	1.06
slr0616	2.16	1.61	1.83	1.88
slr0615	1.00	1.33	1.09	0.89
slr0613	0.72	1.31	1.17	1.03
slr0612	1.56	1.71	1.03	1.23
slr0611	2.81	2.19	1.84	1.06
slr0610	1.27	1.16	1.43	0.96
slr0609	0.74	1.13	1.38	1.17
slr0608	1.00	1.07	1.08	1.21
slr0607	1.21	1.27	1.76	1.43
slr0606	0.86	1.13	1.51	1.16
slr0605	1.10	0.95	0.93	1.02
slr0604	1.20	2.06	1.69	1.18
slr0603	1.11	0.98	0.86	0.81
slr0602	0.62	0.76	1.07	0.73
slr0601	1.22	1.40	0.99	0.85
slr0600	1.63	1.53	1.23	1.09
slr0599	0.73	1.35	1.22	0.76
slr0598	0.79	0.93	1.23	0.83
slr0597	1.21	1.41	1.55	1.13
slr0596	1.18	1.01	0.89	0.79
slr0594	0.98	1.21	1.08	0.81
slr0593	1.21	1.15	1.46	0.86
slr0592	1.25	1.06	0.91	1.06
slr0591	1.29	1.75	1.88	1.43
slr0590	1.07	1.31	1.39	1.29
slr0589	1.19	1.48	1.42	1.56
slr0588	1.13	1.28	0.96	0.87
slr0587	0.70	0.69	1.44	0.53
slr0586	0.88	0.85	1.32	1.24
slr0585	0.96	0.96	1.14	1.33
slr0583	1.23	0.96	0.88	1.07
slr0582	1.02	1.03	0.95	0.75
slr0581	0.75	1.28	0.88	0.69
slr0580	1.23	1.41	1.14	1.49
slr0579	0.55	0.42	0.51	0.45
slr0575	0.92	0.96	0.96	0.99
slr0574	1.04	0.81	1.07	0.92
slr0573	0.68	0.55	0.68	0.71
slr0572	0.30	0.26	0.39	0.40
slr0569	0.90	0.91	1.31	0.84
slr0565	1.13	1.04	0.95	0.89
slr0559	0.96	0.81	1.19	1.27
slr0557	0.85	1.27	1.95	1.36
slr0556	1.39	1.69	1.12	0.73
slr0554	1.45	1.71	2.92	2.43
slr0553	1.30	2.47	3.61	1.36
slr0552	1.52	2.33	1.61	2.42
slr0551	0.87	2.53	2.37	1.43
slr0550	1.20	2.10	1.42	1.73
slr0549	1.25	2.39	2.87	1.72
slr0546	0.80	0.87	1.09	1.21
slr0545	1.10	1.22	1.08	1.15
slr0544	1.11	1.09	1.07	1.15
slr0543	1.41	1.13	1.13	1.19
slr0542	1.08	1.45	2.40	1.37
slr0541	1.01	1.22	1.05	0.93
slr0537	1.18	1.23	1.11	1.58
slr0536	0.44	0.51	1.11	0.97
slr0535	1.01	0.96	0.91	0.77
slr0534	0.89	1.13	1.38	0.97
slr0533	1.12	0.97	0.93	0.79
slr0531	1.19	1.20	1.10	1.08
slr0530	1.51	1.39	1.70	1.04
slr0529	1.06	1.09	0.89	1.06
slr0528	1.01	1.14	0.89	1.20
slr0527	1.04	1.80	1.55	1.06
slr0526	1.04	0.97	0.72	0.85
slr0525	0.76	1.34	1.29	1.25
slr0523	0.61	1.14	0.71	0.77
slr0522	1.52	1.19	0.89	1.03
slr0521	1.01	1.53	1.61	1.20
slr0520	1.10	1.21	1.14	1.16
slr0519	1.37	1.54	1.41	1.18
slr0518	1.11	0.74	0.73	0.65
slr0517	0.98	0.97	0.87	0.72
slr0516	1.19	1.58	1.08	0.97
slr0514	1.10	1.14	0.68	1.15
slr0513	0.49	0.49	0.27	0.93
slr0510	0.98	1.00	1.43	1.05
slr0509	1.20	1.01	0.91	0.68
slr0506	0.36	0.53	0.76	1.04
slr0505	1.13	1.07	1.15	1.10
slr0503	0.82	1.06	1.33	1.15
slr0502	1.37	1.05	0.89	1.01
slr0500	0.85	1.14	1.11	1.11
slr0498	1.35	1.23	1.05	1.14
slr0496	1.08	1.24	1.05	1.09
slr0495	1.16	1.24	1.40	1.23
slr0493	0.85	0.96	1.02	1.04
slr0492	1.06	1.03	0.85	0.92
slr0491	1.08	0.90	0.73	0.62
slr0489	0.91	0.82	1.21	0.77
slr0488	1.10	1.00	1.07	1.04
slr0487	1.82	1.35	1.19	0.86
slr0484	1.03	1.15	0.90	1.15
slr0483	0.74	0.79	1.31	0.87
slr0482	1.03	1.04	1.32	0.94
slr0480	1.28	1.25	1.01	1.25
slr0479	1.48	1.18	1.43	1.12
slr0477	1.25	1.12	0.90	1.19
slr0476	2.90	1.17	1.03	1.06
slr0474	0.78	1.46	0.70	0.57
slr0473	0.66	0.96	0.78	0.64
slr0469	1.24	1.60	1.61	1.50
slr0468	0.84	1.30	1.27	1.51
slr0467	0.86	0.70	1.17	1.27
slr0459	1.08	1.17	1.03	1.09
slr0458	1.17	0.91	0.91	0.98
slr0457	0.84	0.80	0.73	0.85
slr0456	1.01	1.25	1.36	0.66
slr0455	0.69	0.71	0.80	0.67
slr0454	1.10	0.85	1.03	1.00
slr0453	0.79	0.53	0.50	0.56
slr0452	0.95	0.71	1.18	1.14
slr0451	0.95	0.85	1.01	0.88
slr0449	1.29	0.92	1.08	0.78
slr0448	1.05	1.07	0.99	0.99
slr0447	0.62	0.81	1.00	1.42
slr0446	1.13	1.15	1.45	1.11
slr0445	0.85	0.93	1.10	0.82
slr0444	0.69	1.17	1.08	1.03
slr0443	1.13	0.98	0.60	0.79
slr0442	0.69	0.58	0.73	0.78
slr0440	0.88	1.23	1.65	0.65
slr0439	0.86	0.75	0.74	0.77
slr0438	0.90	0.98	1.16	0.89
slr0436	1.03	1.38	1.55	0.94
slr0435	0.88	1.16	1.23	1.29
slr0434	1.11	1.19	1.06	1.72
slr0431	0.79	0.88	1.56	0.80
slr0427	2.29	2.32	1.93	1.57
slr0426	2.69	2.68	2.42	1.91
slr0423	1.90	3.22	1.87	1.27
slr0421	1.32	1.19	1.26	0.97
slr0420	1.04	1.11	1.10	1.38
slr0418	1.19	1.29	1.04	1.00
slr0417	1.01	0.87	1.15	1.11
slr0416	1.21	1.02	1.08	0.86
slr0415	1.12	1.15	0.87	1.08
slr0408	1.09	0.97	0.90	0.95
slr0407	1.45	1.17	1.40	0.95
slr0406	1.15	1.12	1.04	1.00
slr0404	0.95	1.20	0.96	0.77
slr0402	1.14	1.31	0.98	1.15
slr0401	1.79	1.95	1.46	1.18
slr0400	1.76	1.32	0.92	0.84
slr0399	2.00	1.78	1.37	1.09
slr0398	1.17	0.96	0.96	1.00
slr0397	1.40	1.12	1.00	0.91
slr0395	1.60	1.85	1.24	1.15
slr0394	2.81	1.57	1.34	1.25
slr0393	1.01	1.24	0.97	0.80
slr0392	1.55	2.19	1.74	1.07
slr0388	1.03	1.05	1.03	0.72
slr0387	1.14	0.94	0.91	0.91
slr0386	1.07	0.97	1.07	0.88
slr0384	2.17	2.57	1.91	1.17
slr0383	1.01	1.12	0.95	1.16
slr0381	0.58	0.67	0.59	0.50
slr0380	0.87	0.82	0.75	0.88
slr0379	0.71	0.89	0.98	0.85
slr0378	0.93	0.77	0.73	0.76
slr0377	0.94	0.87	0.93	0.66
slr0376	0.23	0.14	0.17	0.10
slr0374	0.62	0.47	0.38	0.36
slr0373	0.22	0.07	0.08	0.07
slr0370	0.88	0.71	0.60	0.82
slr0369	1.05	1.09	1.41	0.94
slr0366	1.14	1.23	1.56	1.73
slr0364	2.08	2.87	3.79	3.42
slr0363	1.09	1.06	1.11	0.97
slr0362	1.48	1.19	1.18	0.93
slr0361	0.85	1.08	1.13	0.79
slr0360	1.05	0.96	0.96	0.83
slr0359	0.60	0.78	0.66	0.59
slr0358	0.71	1.75	1.88	1.34
slr0357	1.10	0.98	0.94	0.87
slr0356	1.23	1.27	1.12	1.28
slr0355	0.85	1.35	1.84	1.23
slr0354	0.99	0.89	0.99	0.99
slr0353	0.78	0.84	0.84	0.93
slr0351	0.91	1.53	1.68	1.56
slr0348	0.96	1.08	0.97	1.17
slr0347	0.98	1.72	2.24	1.28
slr0346	0.96	1.00	0.89	1.07
slr0345	0.76	0.78	1.01	1.05
slr0344	1.14	1.00	1.08	0.87
slr0343	0.70	0.49	0.65	0.64
slr0342	0.62	0.62	1.35	1.16
slr0341	1.44	1.19	1.41	1.04
slr0338	1.18	1.50	1.67	1.28
slr0337	1.00	0.91	1.08	0.76
slr0335	0.10	0.15	0.47	0.61
slr0334	0.84	0.96	1.75	1.00
slr0333	0.92	0.86	1.36	0.73
slr0331	0.93	1.03	1.17	1.07
slr0329	0.46	0.44	0.51	0.66
slr0328	1.45	1.10	0.72	0.79
slr0327	1.15	1.15	1.02	1.09
slr0326	1.18	1.31	1.34	0.79
slr0325	0.73	0.72	0.81	0.83
slr0324	1.03	0.95	0.77	0.92
slr0323	1.00	1.44	1.47	1.07
slr0322	0.94	0.75	0.67	0.76
slr0321	1.16	1.41	1.21	0.92
slr0320	2.80	2.66	1.40	0.81
slr0319	1.15	1.23	1.19	0.99
slr0318	0.88	1.48	1.44	1.08
slr0317	0.82	1.01	0.80	0.96
slr0316	0.92	1.51	1.35	0.79
slr0315	1.20	1.20	0.98	1.11
slr0314	0.90	0.91	1.00	0.71
slr0313	0.86	0.93	0.76	0.68
slr0312	0.88	1.11	1.14	0.82
slr0311	1.20	0.99	1.00	0.67
slr0309	0.58	0.55	0.56	0.45
slr0306	0.80	1.10	1.15	0.97
slr0305	1.21	1.38	1.39	1.56
slr0304	0.82	1.05	1.17	1.16
slr0303	1.32	1.03	0.93	0.96
slr0302	0.54	1.14	0.79	0.67
slr0301	1.16	0.92	1.33	0.65
slr0300	0.60	1.07	0.78	0.69
slr0299	1.04	1.02	1.05	0.74
slr0298	0.86	0.97	1.15	0.95
slr0294	1.17	1.70	1.73	1.28
slr0293	1.24	1.48	1.43	1.15
slr0292	1.41	1.15	1.03	0.96
slr0291	0.59	0.48	0.78	0.57
slr0288	0.54	0.85	0.82	0.76
slr0287	0.94	1.64	1.50	1.44
slr0286	1.98	1.79	1.53	0.98
slr0285	1.48	0.92	1.04	0.67
slr0284	0.85	0.57	0.64	0.49
slr0280	1.15	1.24	1.26	1.17
slr0273	1.45	1.84	1.38	0.78
slr0272	0.77	0.70	0.44	0.38
slr0271	1.46	1.76	1.13	0.88
slr0270	1.70	1.91	0.53	0.40
slr0269	1.14	1.06	0.79	0.93
slr0267	1.19	1.36	1.34	0.95
slr0264	1.22	1.57	1.51	1.12
slr0263	1.04	0.85	0.81	0.59
slr0262	1.68	1.59	1.43	1.22
slr0261	1.71	1.17	0.98	1.01
slr0260	1.06	1.03	0.96	1.03
slr0257	1.49	1.03	1.05	0.93
slr0254	1.03	1.28	1.11	1.04
slr0252	0.96	1.47	1.37	1.07
slr0251	1.01	1.50	1.30	1.36
slr0250	0.96	1.07	0.91	1.02
slr0249	0.87	2.07	1.72	1.65
slr0245	0.91	1.17	1.07	1.08
slr0244	0.38	0.32	0.83	0.84
slr0243	0.94	0.89	1.22	1.18
slr0242	1.14	1.61	1.21	1.16
slr0241	1.02	0.99	1.03	1.06
slr0240	0.86	1.05	1.11	1.12
slr0239	1.17	1.13	1.32	0.91
slr0238	0.63	0.82	0.46	0.54
slr0237	1.46	1.05	1.67	0.89
slr0236	1.05	1.15	1.17	1.33
slr0233	0.69	0.80	0.79	0.68
slr0232	1.23	1.21	1.06	1.13
slr0231	1.18	0.92	1.06	0.69
slr0229	1.00	1.18	0.98	1.16
slr0228	3.87	2.43	1.87	0.94
slr0226	0.49	1.21	1.78	0.60
slr0224	0.92	1.34	1.31	1.08
slr0222	1.52	1.10	0.92	1.13
slr0220	1.80	1.23	0.94	1.06
slr0217	0.92	0.91	0.88	0.80
slr0216	1.00	0.97	0.85	0.99
slr0214	1.15	1.08	0.92	1.15
slr0213	1.03	1.85	2.16	1.31
slr0212	0.82	0.99	1.08	1.01
slr0211	0.87	0.83	0.93	0.70
slr0210	0.90	1.08	1.05	1.07
slr0209	1.09	1.61	1.94	1.44
slr0208	2.18	1.53	1.47	1.39
slr0207	2.84	1.04	1.28	1.00
slr0204	1.10	1.18	1.27	0.82
slr0201	0.88	0.78	0.82	0.79
slr0199	0.97	1.07	0.80	0.65
slr0197	1.13	1.10	0.99	0.90
slr0196	0.95	1.00	1.27	0.85
slr0195	1.07	1.13	0.89	1.01
slr0194	1.06	0.83	0.85	1.09
slr0193	1.35	1.06	0.93	1.23
slr0192	0.82	0.80	1.14	0.92
slr0191	0.98	1.13	0.99	0.96
slr0186	1.23	1.04	0.79	0.91
slr0185	1.15	1.32	0.97	1.04
slr0184	1.46	1.15	1.13	0.79
slr0181	1.05	1.19	1.16	0.85
slr0179	0.96	1.02	1.11	0.68
slr0172	0.95	0.94	1.01	0.99
slr0171	0.98	0.96	0.84	1.14
slr0169	0.93	1.44	1.45	1.13
slr0168	1.26	1.06	1.15	1.06
slr0165	1.21	1.16	0.98	1.04
slr0164	0.95	1.33	1.24	1.06
slr0163	0.45	0.69	0.93	0.80
slr0162	0.49	0.37	0.72	0.56
slr0161	0.48	0.47	0.72	0.61
slr0157	1.04	1.06	1.00	0.95
slr0156	1.18	1.18	1.15	1.14
slr0152	1.01	1.05	1.18	0.87
slr0151	0.53	0.61	0.69	0.82
slr0150	0.35	0.39	0.71	0.68
slr0149	0.36	0.32	0.53	0.62
slr0148	0.38	0.45	0.94	0.77
slr0147	0.17	0.19	0.34	0.39
slr0146	0.17	0.13	0.36	0.42
slr0145	0.20	0.19	0.51	0.56
slr0144	0.21	0.27	1.08	0.75
slr0143	1.01	0.93	1.07	0.79
slr0142	1.61	1.07	1.14	0.78
slr0121	0.80	0.56	0.75	0.86
slr0120	0.79	0.91	1.00	0.98
slr0119	1.24	0.98	1.15	1.16
slr0118	0.89	0.75	1.03	1.48
slr0116	2.23	1.85	1.38	1.40
slr0115	1.03	1.21	1.03	1.27
slr0114	0.93	1.02	1.02	0.98
slr0112	1.03	1.44	0.89	0.90
slr0111	1.27	1.35	1.12	1.00
slr0110	1.08	0.93	0.88	0.97
slr0109	0.88	0.83	0.77	0.82
slr0108	0.93	1.14	1.13	1.12
slr0106	1.22	0.98	1.44	0.84
slr0105	1.01	0.77	0.92	0.77
slr0104	0.92	1.18	1.11	1.01
slr0103	1.09	0.98	0.84	0.89
slr0099	1.09	1.64	1.32	1.51
slr0096	0.98	1.01	1.09	1.00
slr0095	2.11	1.43	1.24	1.11
slr0093	1.58	1.26	0.85	0.95
slr0092	1.51	1.50	1.08	0.97
slr0091	1.12	0.93	1.00	0.87
slr0090	1.39	1.42	1.02	0.96
slr0089	1.21	1.07	0.99	1.02
slr0088	0.91	1.27	1.14	1.00
slr0086	1.21	0.93	1.00	0.91
slr0084	1.09	1.08	0.99	0.97
slr0083	2.68	1.47	0.87	0.73
slr0082	2.27	2.11	1.17	0.92
slr0081	1.10	0.99	0.78	0.80
slr0080	1.08	0.91	0.88	0.67
slr0079	0.75	0.80	0.98	0.88
slr0078	1.17	1.01	1.01	1.15
slr0077	1.87	1.32	1.42	1.26
slr0076	2.64	1.19	1.19	1.18
slr0075	1.99	1.23	1.40	1.29
slr0074	1.69	1.02	1.13	0.95
slr0073	1.00	0.88	0.92	0.93
slr0072	1.20	1.23	1.12	0.91
slr0070	0.85	1.09	0.90	1.25
slr0069	1.14	1.15	1.09	1.00
slr0067	0.92	1.04	0.98	1.03
slr0066	1.09	0.98	0.91	0.99
slr0065	0.85	1.05	1.22	0.90
slr0064	1.02	0.99	1.15	0.96
slr0063	1.59	1.23	1.13	0.95
slr0061	1.11	1.12	0.86	0.81
slr0060	1.11	1.07	0.95	0.84
slr0059	1.32	1.29	1.19	1.09
slr0058	1.09	1.10	1.00	0.79
slr0056	1.30	1.42	1.05	1.11
slr0055	1.32	1.14	1.27	1.18
slr0054	1.04	1.10	0.90	0.94
slr0053	0.76	1.29	1.86	1.07
slr0051	1.08	1.00	0.83	0.92
slr0050	1.37	1.46	1.46	1.10
slr0049	0.96	0.95	0.85	1.18
slr0044	1.00	1.20	1.77	0.97
slr0043	1.20	1.03	0.70	0.78
slr0042	1.14	1.03	1.52	0.83
slr0041	1.18	0.90	0.84	0.79
slr0040	0.91	1.50	1.47	1.12
slr0039	0.68	1.38	1.38	1.09
slr0038	0.75	0.99	0.96	1.12
slr0036	1.20	1.37	1.17	0.98
slr0033	1.07	1.52	1.42	1.04
slr0032	1.11	1.59	1.04	1.33
slr0031	1.66	1.46	1.65	1.09
slr0023	2.94	1.29	1.04	0.98
slr0022	0.92	1.00	1.29	0.80
slr0021	1.41	2.28	2.85	1.54
slr0020	1.75	1.44	1.11	1.02
slr0019	1.06	1.06	1.13	1.04
slr0018	1.35	1.37	1.72	1.17
slr0017	1.31	0.74	0.78	0.91
slr0016	1.11	1.04	1.15	1.08
slr0015	1.62	1.48	1.34	0.99
slr0014	1.78	1.74	1.30	1.53
slr0013	0.90	1.14	1.30	1.12
slr0012	3.03	1.93	1.78	2.02
slr0011	3.45	1.87	1.48	1.93
slr0009	2.96	1.88	1.26	1.72
slr0008	2.66	2.25	1.61	0.86
slr0007	3.96	2.87	1.42	1.61
slr0006	4.62	3.28	2.45	1.37
slr0001	0.84	0.87	1.18	0.85
sll2015	1.08	0.96	0.91	0.91
sll2014	1.29	1.55	1.84	0.97
sll2013	1.73	1.15	1.17	1.21
sll2012	3.88	2.91	2.26	0.77
sll2011	1.76	1.28	1.01	0.98
sll2010	1.71	2.33	1.80	0.94
sll2009	1.06	1.17	1.10	0.96
sll2008	1.57	1.07	1.20	1.25
sll2007	0.87	0.77	0.74	0.97
sll2006	0.96	1.10	0.98	1.04
sll2005	1.03	0.98	1.06	1.43
sll2003	1.14	1.03	1.04	1.30
sll2002	1.25	1.26	1.21	1.62
sll2001	1.23	1.55	1.54	1.15
sll1995	1.11	1.03	0.87	1.03
sll1994	0.40	0.59	1.01	0.97
sll1988	1.01	1.01	0.91	0.98
sll1987	0.72	1.08	1.13	1.06
sll1981	0.71	1.39	1.62	1.14
sll1980	1.22	1.35	0.98	1.20
sll1979	1.08	1.39	1.70	1.63
sll1973	1.01	0.80	0.88	1.05
sll1971	0.82	0.89	0.87	1.12
sll1969	0.93	1.12	1.04	1.22
sll1968	0.86	2.77	2.31	1.42
sll1967	0.84	1.46	1.35	1.46
sll1965	1.22	2.46	2.15	1.86
sll1961	0.69	0.72	0.98	1.20
sll1960	1.39	1.09	0.91	0.63
sll1959	0.82	1.15	1.35	1.26
sll1958	1.26	1.39	1.18	1.25
sll1957	1.08	1.03	1.05	0.88
sll1956	0.83	0.78	0.81	1.06
sll1954	0.92	0.81	1.25	1.07
sll1951	1.09	1.12	1.08	1.04
sll1950	0.81	0.91	1.09	1.56
sll1949	0.73	0.68	0.91	0.89
sll1946	1.08	0.99	0.88	0.94
sll1945	1.09	0.97	1.18	1.21
sll1942	0.64	1.20	0.92	0.83
sll1941	0.97	0.97	0.94	0.92
sll1940	1.08	1.04	1.18	0.73
sll1939	0.56	0.77	1.02	0.87
sll1938	0.79	0.75	0.55	0.70
sll1937	0.87	0.86	0.78	0.76
sll1934	0.45	0.76	1.26	1.19
sll1933	0.77	0.74	0.78	0.91
sll1932	0.99	1.43	1.47	1.11
sll1931	0.95	1.09	0.78	0.98
sll1929	2.70	1.05	1.43	0.86
sll1927	1.15	1.31	1.35	0.75
sll1926	0.45	0.44	0.48	0.64
sll1925	0.72	1.17	1.09	0.66
sll1924	1.15	1.51	1.44	0.88
sll1921	0.78	0.69	0.82	0.71
sll1920	0.88	1.17	1.27	0.76
sll1917	1.14	1.46	1.38	1.49
sll1916	1.06	1.77	1.99	0.79
sll1915	0.97	1.00	1.02	0.98
sll1913	0.82	1.83	2.22	0.75
sll1912	1.07	1.48	1.27	1.08
sll1911	3.41	3.78	3.11	1.33
sll1910	0.69	1.23	2.08	1.55
sll1909	1.10	1.19	1.09	1.30
sll1908	0.88	1.41	1.65	1.49
sll1906	1.74	1.30	1.08	1.16
sll1905	1.27	1.60	1.63	1.10
sll1902	0.94	1.62	1.51	0.96
sll1900	1.14	1.36	1.14	1.05
sll1899	1.33	1.04	1.28	0.81
sll1898	0.94	1.10	1.05	0.92
sll1897	1.18	1.05	1.03	0.98
sll1895	1.43	1.00	0.90	0.86
sll1894	1.18	0.89	0.74	0.86
sll1893	1.00	1.04	0.98	0.95
sll1892	0.99	0.87	1.01	0.92
sll1891	0.79	0.66	0.77	0.72
sll1890	1.06	1.10	1.22	0.92
sll1888	0.93	0.90	0.86	0.93
sll1886	1.21	1.08	1.04	0.96
sll1885	1.05	1.04	0.86	0.90
sll1884	7.07	1.92	1.33	1.35
sll1883	0.96	0.96	0.89	1.29
sll1882	0.91	0.85	0.97	0.81
sll1880	0.89	0.92	0.97	0.85
sll1879	0.98	0.82	0.80	0.67
sll1878	1.03	0.85	0.42	0.79
sll1876	1.30	0.89	0.96	0.72
sll1875	1.00	1.13	1.06	1.01
sll1874	1.07	1.08	1.02	0.92
sll1873	0.79	0.47	0.68	0.70
sll1872	1.36	1.19	1.24	1.24
sll1871	1.02	0.97	0.92	0.78
sll1870	1.33	1.36	1.29	0.94
sll1869	1.12	1.03	1.06	1.19
sll1868	1.04	1.13	0.99	0.94
sll1867	2.67	1.59	1.37	1.48
sll1866	1.17	1.22	1.02	1.15
sll1865	1.46	1.29	1.07	0.99
sll1864	0.90	0.86	1.21	0.74
sll1863	1.05	1.14	0.95	0.48
sll1862	0.83	1.10	0.68	0.42
sll1858	1.09	0.94	0.80	0.79
sll1854	1.20	1.51	1.53	1.58
sll1853	1.69	1.54	2.58	1.30
sll1852	1.44	1.36	1.63	1.20
sll1851	1.32	1.59	1.31	1.20
sll1849	1.36	1.43	1.62	1.00
sll1848	0.97	1.35	1.75	1.05
sll1845	1.02	1.34	1.05	0.99
sll1841	1.03	1.09	1.08	1.39
sll1837	0.92	1.20	1.31	0.81
sll1835	0.67	0.86	1.10	1.00
sll1834	0.89	1.00	1.17	0.78
sll1833	0.99	0.96	0.99	1.12
sll1832	0.63	0.67	0.99	0.85
sll1831	1.09	1.15	0.81	1.11
sll1830	0.28	0.79	1.09	1.02
sll1825	0.92	1.26	0.96	0.70
sll1824	1.13	1.45	1.17	1.21
sll1823	1.39	1.52	1.15	1.35
sll1822	0.90	2.08	1.42	1.58
sll1821	0.89	1.94	1.71	1.95
sll1820	1.00	1.91	1.49	2.00
sll1819	1.03	2.42	1.68	2.01
sll1818	0.81	3.06	3.88	2.67
sll1817	1.00	2.26	1.95	2.35
sll1816	1.12	2.79	2.06	2.54
sll1815	0.68	1.04	0.91	1.20
sll1814	0.71	2.15	1.59	1.79
sll1813	0.64	1.94	1.33	1.66
sll1812	0.47	1.56	1.31	1.42
sll1811	0.84	2.33	1.85	1.96
sll1810	0.57	2.76	2.50	2.27
sll1809	0.81	2.42	1.84	2.08
sll1808	0.96	3.11	1.84	2.61
sll1807	1.00	3.26	2.42	2.87
sll1806	0.93	2.57	2.07	2.16
sll1805	1.13	2.77	1.64	1.84
sll1804	0.93	3.82	3.14	2.80
sll1803	0.89	2.48	1.77	2.41
sll1802	1.61	2.99	2.57	3.25
sll1801	1.36	3.32	2.44	2.89
sll1800	1.16	2.97	3.03	2.68
sll1799	1.77	2.56	2.53	3.21
sll1797	1.51	1.64	1.71	1.43
sll1796	0.97	1.66	1.40	1.29
sll1789	1.39	1.92	1.72	1.58
sll1787	1.38	2.04	1.49	1.49
sll1786	1.50	2.01	1.60	1.75
sll1785	0.07	0.14	0.48	0.67
sll1784	0.15	0.14	0.26	0.74
sll1783	0.20	0.29	0.48	0.97
sll1780	0.85	1.33	1.56	1.24
sll1776	1.26	1.51	1.26	1.36
sll1775	1.24	1.17	1.00	1.11
sll1774	0.57	0.80	0.98	0.69
sll1773	1.11	1.54	1.08	1.14
sll1772	1.58	2.10	1.38	1.15
sll1771	1.57	1.83	1.42	1.49
sll1770	2.10	2.97	1.79	1.33
sll1769	1.33	1.67	2.31	1.22
sll1768	1.34	1.35	1.07	1.16
sll1767	0.95	1.96	1.49	1.82
sll1766	0.69	1.05	1.12	1.20
sll1765	0.47	1.05	1.70	1.12
sll1764	0.90	0.96	0.91	0.91
sll1763	0.33	0.62	1.33	0.71
sll1762	0.41	0.50	0.60	0.81
sll1761	0.92	1.37	1.17	0.98
sll1760	1.17	1.23	1.25	1.22
sll1758	1.08	1.67	1.54	1.41
sll1757	1.37	1.49	1.29	1.88
sll1755	1.14	1.26	1.39	0.96
sll1752	1.04	1.27	1.07	0.98
sll1751	0.90	1.06	0.81	0.72
sll1750	0.68	0.99	1.18	0.98
sll1749	0.85	0.93	0.81	0.67
sll1747	1.16	1.46	1.65	1.51
sll1746	0.91	2.25	1.90	1.96
sll1745	0.74	2.97	2.18	2.72
sll1744	1.13	3.31	2.17	2.66
sll1743	1.01	3.40	2.45	3.11
sll1742	1.47	3.86	2.06	2.59
sll1740	1.17	1.79	1.34	1.74
sll1739	1.14	1.20	1.13	1.00
sll1738	0.99	0.71	0.73	0.98
sll1737	1.73	1.00	1.12	1.39
sll1736	1.54	1.10	1.12	1.04
sll1735	2.72	1.27	1.46	0.87
sll1734	4.45	1.27	1.07	1.24
sll1733	10.89	1.84	1.06	1.40
sll1732	7.72	1.66	1.18	1.37
sll1730	0.96	0.78	0.75	1.08
sll1726	2.55	1.13	0.88	0.97
sll1725	1.28	0.93	0.88	0.85
sll1724	1.12	1.06	0.81	1.00
sll1723	1.09	1.12	0.99	0.86
sll1722	1.10	1.33	1.12	1.11
sll1721	1.18	1.35	1.29	1.80
sll1717	1.02	0.67	0.89	0.84
sll1716	1.20	0.93	0.95	1.03
sll1715	1.94	1.60	1.71	1.64
sll1714	1.11	1.62	1.60	1.47
sll1713	0.33	0.20	0.48	0.62
sll1712	0.56	0.54	1.07	1.31
sll1709	0.93	1.39	1.27	1.25
sll1708	0.97	0.82	0.86	1.04
sll1704	1.28	1.20	1.18	0.73
sll1703	0.76	1.03	1.50	1.23
sll1702	0.72	1.10	1.88	0.92
sll1699	0.77	0.96	1.06	1.14
sll1698	1.17	0.98	1.00	0.70
sll1697	1.74	1.20	1.08	0.83
sll1696	1.25	1.03	0.98	1.08
sll1695	0.81	0.59	0.64	0.80
sll1694	0.83	0.23	0.44	0.43
sll1693	0.71	1.16	1.93	1.08
sll1692	0.61	0.94	0.72	0.70
sll1691	0.71	0.81	0.73	0.80
sll1689	1.03	0.79	1.17	0.58
sll1688	2.66	0.38	0.84	1.12
sll1687	1.07	1.10	0.63	0.83
sll1686	0.96	1.07	1.10	0.69
sll1685	1.21	0.88	0.89	0.66
sll1683	1.21	1.10	1.55	1.00
sll1682	1.05	1.07	0.78	0.84
sll1681	2.29	1.63	1.63	1.42
sll1680	2.03	1.67	1.44	1.59
sll1679	1.51	1.50	1.22	1.23
sll1678	1.03	0.97	1.40	0.97
sll1677	0.75	0.63	0.94	1.29
sll1676	1.09	1.09	1.16	1.20
sll1675	0.83	0.93	0.83	0.60
sll1673	1.11	1.37	1.11	1.03
sll1672	0.88	1.09	0.92	0.68
sll1671	1.04	0.83	0.89	0.78
sll1670	1.41	1.13	0.77	0.95
sll1669	0.98	0.75	0.95	0.62
sll1667	0.83	0.82	0.72	0.76
sll1666	0.99	0.78	0.89	0.63
sll1665	0.50	0.54	0.72	0.65
sll1664	1.16	1.34	1.28	1.24
sll1663	0.93	1.20	1.17	1.18
sll1662	1.51	1.63	1.34	1.09
sll1660	0.87	0.90	0.76	0.99
sll1659	0.75	0.97	1.24	0.66
sll1658	0.93	1.44	1.24	1.09
sll1656	0.98	0.93	0.94	0.86
sll1655	0.62	1.21	2.17	1.49
sll1654	0.82	1.15	1.07	1.36
sll1653	0.76	1.09	1.25	1.27
